1.083227504335066742e+47
1.655107376567944041e+47
2.529126543797012601e+47
3.601480343530882427e+47
4.949819221478266764e+47
7.836065067089680851e+47
9.686997130685551511e+47
1.379309636694325896e+48
1.895867358376059491e+48
2.343581936500897680e+48
3.337118942879790517e+48
5.099809591111288694e+48
7.134963698050285232e+48
1.149770167485206444e+49
1.757240487333285878e+49
2.685662071992361295e+49
3.824887709929689086e+49
5.643277142202023295e+49
8.626354938671697648e+49
1.272851980597339774e+50
1.749998799910214035e+50
2.492979711270319433e+50
3.811452117541186061e+50
5.625416939895962941e+50
8.604306845087442650e+50
1.226056692532018709e+51
1.747506839831448230e+51
2.320388507223562010e+51
3.307842457983503892e+51
4.092925104793450626e+51
5.435174712824308486e+51
6.492246691104390801e+51
8.034516993916682941e+51
9.944029944560493547e+51
1.230629108518949385e+52
1.470740415539986510e+52
1.756933895057987374e+52
2.025953394234816043e+52
2.420186560816074594e+52
2.791980129058215161e+52
3.219484600423665823e+52
3.714067822590087035e+52
3.990553414406645406e+52
4.768328774437458751e+52
5.308022383985072537e+52
5.703166409434827361e+52
6.577001829508647622e+52
6.824256535731793691e+52
